-81.2989,28.4158
-87.95,43.05
-86.813,33.525
-84.2533,30.455
-122.3331,47.6097
-80.8966,34.0298
-72.9236,41.31
-121.4689,38.5556
-77.4111,39.4139
-87.6847,41.8369
-81.6697,41.4822
-80.2089,25.7753
-90.1847,32.2989
-80.8433,35.2269
-118.25,34.05
-86.2792,32.3617
-75.9117,42.1022
-75.1667,39.95
-84.39,33.755
-77.4667,37.5333
-95.3698,29.7604
-86.148,39.791
-115.1739,36.1215
-74.0059,40.7127
-90.0667,29.95
-89.9711,35.1174
-90.1978,38.6272
-157.8167,21.3
-83.0458,42.3314
-81.6614,30.3369
-96.0,41.25
-77.0164,38.9047
-85.7667,38.25
-74.2624,40.7915
-122.4167,37.7833
-76.6167,39.2833
-76.2,36.9167
-96.797,32.7767

Inverse of Distance,0.001162509759952549
Problem,Traveling Sales Problem
Algorithm,SA
Temperature,100000000000.0
Cooling,6.65
Iterations,7000
Run,10
