-90.0667,29.95
-81.6614,30.3369
-87.95,43.05
-75.9117,42.1022
-75.1667,39.95
-90.1847,32.2989
-86.148,39.791
-95.3698,29.7604
-77.0164,38.9047
-90.1978,38.6272
-122.3331,47.6097
-76.6167,39.2833
-85.7667,38.25
-81.2989,28.4158
-121.4689,38.5556
-122.4167,37.7833
-86.2792,32.3617
-89.9711,35.1174
-81.6697,41.4822
-80.8433,35.2269
-96.0,41.25
-118.25,34.05
-76.2,36.9167
-157.8167,21.3
-83.0458,42.3314
-115.1739,36.1215
-84.2533,30.455
-80.8966,34.0298
-80.2089,25.7753
-84.39,33.755
-74.2624,40.7915
-87.6847,41.8369
-96.797,32.7767
-72.9236,41.31
-74.0059,40.7127
-77.4667,37.5333
-86.813,33.525
-77.4111,39.4139

Inverse of Distance,0.0013404570963190035
Problem,Traveling Sales Problem
Algorithm,SA
Temperature,100000000000.0
Cooling,5.7
Iterations,6000
Run,5
