-122.4167,37.7833
-90.1847,32.2989
-77.4667,37.5333
-72.9236,41.31
-84.39,33.755
-84.2533,30.455
-76.6167,39.2833
-90.0667,29.95
-74.0059,40.7127
-81.6697,41.4822
-75.1667,39.95
-76.2,36.9167
-157.8167,21.3
-121.4689,38.5556
-74.2624,40.7915
-87.95,43.05
-87.6847,41.8369
-80.2089,25.7753
-81.6614,30.3369
-96.797,32.7767
-96.0,41.25
-90.1978,38.6272
-83.0458,42.3314
-80.8966,34.0298
-75.9117,42.1022
-86.813,33.525
-86.148,39.791
-81.2989,28.4158
-118.25,34.05
-85.7667,38.25
-89.9711,35.1174
-122.3331,47.6097
-95.3698,29.7604
-77.0164,38.9047
-77.4111,39.4139
-86.2792,32.3617
-115.1739,36.1215
-80.8433,35.2269

Inverse of Distance,0.0014055932699799725
Problem,Traveling Sales Problem
Algorithm,SA
Temperature,900000000000.0
Cooling,900.0
Iterations,7000
Population,70
Mating,35
Mutation,14
Samples,200
To Keep,20
Run,7
