-84.2533,30.455
-118.25,34.05
-115.1739,36.1215
-90.1847,32.2989
-76.2,36.9167
-81.6614,30.3369
-75.9117,42.1022
-84.39,33.755
-86.813,33.525
-81.6697,41.4822
-85.7667,38.25
-122.3331,47.6097
-83.0458,42.3314
-90.0667,29.95
-121.4689,38.5556
-96.797,32.7767
-75.1667,39.95
-80.8433,35.2269
-157.8167,21.3
-77.0164,38.9047
-77.4111,39.4139
-90.1978,38.6272
-96.0,41.25
-74.0059,40.7127
-80.2089,25.7753
-76.6167,39.2833
-87.95,43.05
-72.9236,41.31
-89.9711,35.1174
-74.2624,40.7915
-86.148,39.791
-77.4667,37.5333
-122.4167,37.7833
-81.2989,28.4158
-86.2792,32.3617
-95.3698,29.7604
-80.8966,34.0298
-87.6847,41.8369

Inverse of Distance,0.0013085226792138146
Problem,Traveling Sales Problem
Algorithm,GA
Temperature,100000000000.0
Cooling,0.95
Iterations,5000
Population,500
Mating,50
Mutation,25
Samples,500
To Keep,100
Run,5
