Evaluation Function Value,4076.2771952428543

Evaluation Function Value,4076.2771952428543
Problem,Knapsack
Algorithm,GA
Population,10000
Mating,5000
Mutation,2500
Iterations,1000
Run,10
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
