Evaluation Function Value,4121.879463407866

Evaluation Function Value,4121.879463407866
Problem,Knapsack
Algorithm,GA
Temperature,700000000000.0
Cooling,700.0
Iterations,9000
Population,90
Mating,45
Mutation,18
Samples,200
To Keep,20
Run,9
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
