Evaluation Function Value,3986.3515459983264

Evaluation Function Value,3986.3515459983264
Problem,Knapsack
Algorithm,GA
Population,6000
Mating,3000
Mutation,1500
Iterations,1000
Run,6
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
