Evaluation Function Value,3488.0979651916127

Evaluation Function Value,3488.0979651916127
Problem,Knapsack
Algorithm,GA
Temperature,400000000000.0
Cooling,400.0
Iterations,5000
Population,50
Mating,25
Mutation,10
Samples,200
To Keep,20
Run,5
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
