Evaluation Function Value,3149.3298597973694

Evaluation Function Value,3149.3298597973694
Problem,Knapsack
Algorithm,GA
Temperature,300000000000.0
Cooling,300.0
Iterations,6000
Population,60
Mating,30
Mutation,12
Samples,200
To Keep,20
Run,6
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
