Evaluation Function Value,3481.188700652727

Evaluation Function Value,3481.188700652727
Problem,Knapsack
Algorithm,GA
Temperature,900000000000.0
Cooling,900.0
Iterations,9000
Population,90
Mating,45
Mutation,18
Samples,200
To Keep,20
Run,9
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
