Evaluation Function Value,3241.2296834044746

Evaluation Function Value,3241.2296834044746
Problem,Knapsack
Algorithm,GA
Temperature,700000000000.0
Cooling,700.0
Iterations,7000
Population,70
Mating,35
Mutation,14
Samples,200
To Keep,20
Run,7
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
