Evaluation Function Value,3656.485247057468

Evaluation Function Value,3656.485247057468
Problem,Knapsack
Algorithm,GA
Population,9000
Mating,4500
Mutation,2250
Iterations,1000
Run,9
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
