Evaluation Function Value,3180.814781303698

Evaluation Function Value,3180.814781303698
Problem,Knapsack
Algorithm,GA
Population,2000
Mating,1000
Mutation,500
Iterations,1000
Run,2
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
