Evaluation Function Value,2575.5394223769026

Evaluation Function Value,2575.5394223769026
Problem,Knapsack
Algorithm,GA
Temperature,700000000000.0
Cooling,700.0
Iterations,2000
Population,20
Mating,10
Mutation,4
Samples,200
To Keep,20
Run,2
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
