Evaluation Function Value,3470.1037814866727

Evaluation Function Value,3470.1037814866727
Problem,Knapsack
Algorithm,GA
Temperature,500000000000.0
Cooling,500.0
Iterations,5000
Population,50
Mating,25
Mutation,10
Samples,200
To Keep,20
Run,5
Num Items,40
Copies_Each,4
Max Weight,50
Max Volume,50
