10.3
10.4
11.45
11.65
12.15
12.0
12.35
12.85
13.05
12.85
13.65
13.45
13.5
13.9
14.1
14.4
14.65
15.15
15.4
15.4
15.65
15.7
15.7
15.85
16.0
15.45
15.5
15.6
16.15
16.1

Problem: count_ones
Algorithm: GA
Optimal Value: 18.0
