9.0
9.0
9.0
10.0
9.0
9.0
9.0
8.0
7.0
8.0
9.0
9.0
9.0
9.0
9.0
9.0
10.0
10.0
10.0
9.0

Problem: count_ones
Algorithm: SA
Optimal Value: 9.0
