3.0
6.0
11.0
28.0
28.0
32.0
33.0
33.0
33.0
33.0
33.0
33.0
33.0
33.0
33.0
34.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0

Problem: four_peaks
Algorithm: MIMIC
Optimal Value: 35.0
