0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
2.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0

Problem: four_peaks
Algorithm: RHC
Optimal Value: 8.0
