5.0
5.0
4.0
4.0
4.0
4.0
4.0
5.0
6.0
6.0
7.0
7.0
8.0
8.0
8.0
7.0
6.0
5.0
4.0
4.0

Problem: count_ones
Algorithm: SA
Optimal Value: 4.0
