3.0
3.0
3.0
3.0
3.0
3.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
5.0
3.0
15.0
3.0
3.0
3.0
15.0

Problem: four_peaks
Algorithm: SA
Optimal Value: 15.0
