1.515
2.56
3.1
3.54
4.335
6.815
14.765
23.445
25.725
26.94
27.975
27.93
28.315
28.52
29.185
29.25
29.845
29.53
29.54
29.56
30.07
29.4
29.83
29.78
29.56
29.81
29.65
29.745
29.37
29.085

Problem: four_peaks
Algorithm: GA
Optimal Value: 31.0
