4.8
5.3
5.0
4.65
5.2
5.6
6.7
7.35
7.65
8.2
8.0
8.05
8.0
8.5
8.65
8.4
8.6
8.5
8.6
8.4
8.3
8.45
8.25
8.2
8.0
7.85
7.8
7.75
8.2
7.95

Problem: count_ones
Algorithm: GA
Optimal Value: 9.0
