9.65
9.65
10.15
10.85
11.35
12.0
12.5
12.8
12.95
13.15
13.7
13.85
13.8
13.85
14.1
14.45
14.25
14.45
14.3
14.4

Problem: count_ones
Algorithm: GA
Optimal Value: 17.0
