8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
9.0
10.0
10.0
10.0
10.0
10.0
11.0
12.0
12.0

Problem: count_ones
Algorithm: RHC
Optimal Value: 12.0
