13.0
15.0
16.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0

Problem: count_ones
Algorithm: MIMIC
Optimal Value: 19.0
