5.8
5.8
6.0
6.25
6.6
7.25
8.05
7.65
7.6
8.0
8.4
8.85
8.7
8.8
9.05
8.8
9.15
9.1
9.05
9.15
9.25
9.3
9.55
9.6
9.5
9.3
9.2
8.75
8.55
8.45

Problem: count_ones
Algorithm: GA
Optimal Value: 10.0
