1.695
3.43
5.435
9.16
11.74
13.075
13.775
14.47
14.855
14.965
15.17
15.515
15.575
15.62
15.435
15.54
15.705
15.62
15.69
15.895
16.02
15.94
16.1
16.245
15.875
15.85
15.88
15.87
15.685
15.78

Problem: four_peaks
Algorithm: GA
Optimal Value: 17.0
