9.0
9.0
9.0
10.0
10.0
10.0
11.0
11.0
11.0
12.0
13.0
12.0
12.0
12.0
12.0
12.0
13.0
13.0
12.0
12.0

Problem: count_ones
Algorithm: SA
Optimal Value: 12.0
