9.55
10.15
10.85
11.25
12.65
12.3
13.05
12.9
13.45
13.25
13.3
13.25
13.35
12.35
13.3
13.25
13.25
13.55
13.7
13.55
13.4
13.55
13.8
13.75
13.6
13.5
13.65
14.05
14.3
14.05

Problem: count_ones
Algorithm: GA
Optimal Value: 17.0
