1.7
4.0
7.535
14.675
23.62
28.105
29.25
28.935
29.37
30.105
30.05
30.435
29.955
30.54
30.0
29.935
30.355
30.295
30.115
30.445
30.5
30.61
30.265
30.585
30.78
31.06
31.045
31.185
30.995
31.065

Problem: four_peaks
Algorithm: GA
Optimal Value: 34.0
