7.0
8.0
8.0
8.0
7.0
7.0
7.0
8.0
8.0
8.0
7.0
7.0
6.0
5.0
6.0
5.0
4.0
4.0
4.0
3.0

Problem: count_ones
Algorithm: SA
Optimal Value: 3.0
